date,home_team,away_team,home_confederation,away_confederation,home_elo_pre,away_elo_pre,city,country,neutral,tournament_weight,home_score,away_score,elo_diff
2000-10-07,Liechtenstein,Austria,Unknown,UEFA,1168.7122102145777,1691.0437636567858,Vaduz,Liechtenstein,0,3,0.0,1.0,-522.3315534422081
2000-10-07,Australia,South Korea,AFC,AFC,1890.787269792496,1780.0208199534843,Dubai,United Arab Emirates,1,1,2.0,4.0,110.76644983901178
2000-10-07,Andorra,Estonia,Unknown,Unknown,1254.1129759100904,1359.9682948160057,Sant Julià de Lòria,Andorra,0,3,1.0,2.0,-105.85531890591528
2000-10-07,Armenia,Ukraine,Unknown,Unknown,1453.9612210038213,1657.8330568405809,Yerevan,Armenia,0,3,2.0,3.0,-203.8718358367596
2000-10-07,Lithuania,Georgia,Unknown,Unknown,1449.832031727451,1480.540225858942,Kaunas,Lithuania,0,3,0.0,4.0,-30.708194131490927
2000-10-07,Bulgaria,Malta,Unknown,Unknown,1621.353295407377,1177.9618395452394,Sofia,Bulgaria,0,3,3.0,0.0,443.3914558621375
2000-10-07,Burkina Faso,Burundi,Unknown,Unknown,1516.814900105359,1558.4536241176827,Ouagadougou,Burkina Faso,0,3,1.0,0.0,-41.63872401232379
2000-10-07,Cyprus,Netherlands,Unknown,UEFA,1513.8190892336004,1990.0069288143968,Nicosia,Cyprus,0,3,0.0,4.0,-476.18783958079644
2000-10-07,Colombia,Paraguay,CONMEBOL,CONMEBOL,1794.3478679401935,1799.501000936183,Bogotá,Colombia,0,3,0.0,2.0,-5.153132995989381
2000-10-07,England,Germany,UEFA,UEFA,1859.961725077268,1840.863233976536,London,England,0,3,0.0,1.0,19.098491100731962
2000-10-07,Greece,Finland,Unknown,Unknown,1726.1287612339977,1601.8938252681085,Athens,Greece,0,3,1.0,0.0,124.23493596588924
2000-10-07,Italy,Romania,Unknown,Unknown,1966.4766378842237,1813.7560673300577,Milan,Italy,0,3,3.0,0.0,152.720570554166
2000-10-07,Latvia,Belgium,Unknown,UEFA,1424.6216208263318,1749.6424446046635,Riga,Latvia,0,3,0.0,4.0,-325.02082377833176
2000-10-07,Czech Republic,Iceland,UEFA,Unknown,1888.9410300225077,1601.4299271864468,Teplice,Czech Republic,0,3,4.0,0.0,287.5111028360609
2000-10-08,Venezuela,Brazil,Unknown,CONMEBOL,1386.9857852436355,2004.2556975384891,Maracaibo,Venezuela,0,3,0.0,6.0,-617.2699122948536
2000-10-08,Morocco,Kenya,CAF,Unknown,1729.671834539678,1479.039239707038,Casablanca,Morocco,0,3,1.0,0.0,250.63259483264005
2000-10-08,Namibia,Zambia,Unknown,Unknown,1439.6989106663111,1572.0230214326798,Windhoek,Namibia,0,3,1.0,2.0,-132.32411076636868
2000-10-08,Mexico,Trinidad and Tobago,CONCACAF,Unknown,1866.8364192953563,1746.8096706909196,Mexico City,Mexico,0,3,7.0,0.0,120.02674860443676
2000-10-08,Sudan,Egypt,Unknown,CAF,1453.952716191874,1753.6335974157653,Khartoum,Sudan,0,3,0.0,1.0,-299.6808812238912
2000-10-08,Togo,Uganda,Unknown,Unknown,1517.335609287061,1498.8495292969835,Lomé,Togo,0,3,3.0,0.0,18.486079990077542
2000-10-08,Mauritius,Congo,Unknown,Unknown,1387.7200988323696,1535.8368825478042,Curepipe,Mauritius,0,3,1.0,2.0,-148.11678371543462
2000-10-08,Ecuador,Chile,CONMEBOL,Unknown,1648.1334837275629,1740.605097260811,Quito,Ecuador,0,3,1.0,0.0,-92.47161353324805
2000-10-08,Saint Vincent and the Grenadines,El Salvador,Unknown,Unknown,1441.9679844116529,1490.0709544731285,Kingstown,Saint Vincent and the Grenadines,0,3,1.0,2.0,-48.10297006147562
2000-10-08,Angola,Algeria,Unknown,CAF,1580.4712283915226,1633.0373205929648,Luanda,Angola,0,3,2.0,2.0,-52.56609220144219
2000-10-08,Argentina,Uruguay,CONMEBOL,CONMEBOL,1941.756010447196,1738.951661827397,Buenos Aires,Argentina,0,3,2.0,1.0,202.80434861979916
2000-10-08,Ghana,Zimbabwe,CAF,Unknown,1595.2651094814191,1629.5033143090886,Accra,Ghana,0,3,4.0,1.0,-34.238204827669506
2000-10-08,Bolivia,Peru,Unknown,Unknown,1566.1599691788022,1680.2832959555385,La Paz,Bolivia,0,3,1.0,0.0,-114.12332677673635
2000-10-08,Honduras,Jamaica,Unknown,Unknown,1749.1905007282617,1673.4456745095752,Tegucigalpa,Honduras,0,3,1.0,0.0,75.74482621868651
2000-10-08,Barbados,Guatemala,Unknown,Unknown,1478.7235495142097,1586.1196805217471,Bridgetown,Barbados,0,3,1.0,3.0,-107.3961310075374
2000-10-09,Canada,Panama,CONCACAF,CONCACAF,1664.2301103311397,1460.0247907453784,Winnipeg,Canada,0,3,1.0,0.0,204.20531958576134
2000-10-10,DR Congo,Lesotho,CAF,Unknown,1586.3125852410978,1300.4957085437882,Kinshasa,DR Congo,0,3,1.0,1.0,285.8168766973097
2000-10-11,United States,Costa Rica,CONCACAF,Unknown,1813.7699329745371,1648.6234948867657,Columbus,United States,0,3,0.0,0.0,165.14643808777146
2000-10-11,Lithuania,Hungary,Unknown,Unknown,1404.9507188851032,1599.8970285245668,Kaunas,Lithuania,0,3,1.0,6.0,-194.9463096394636
2000-10-11,Slovenia,Switzerland,Unknown,UEFA,1630.5991796693424,1686.1042542453474,Ljubljana,Slovenia,0,3,2.0,2.0,-55.50507457600497
2000-10-11,Slovakia,Sweden,Unknown,UEFA,1685.264813700577,1801.739725987438,Bratislava,Slovakia,0,3,0.0,0.0,-116.47491228686113
2000-10-11,Russia,Luxembourg,Unknown,Unknown,1802.4883417551491,1122.9226938944348,Moscow,Russia,0,3,3.0,0.0,679.5656478607143
2000-10-11,Poland,Wales,Unknown,Unknown,1742.9764883548407,1518.6648371249537,Warsaw,Poland,0,3,0.0,0.0,224.31165122988705
2000-10-11,Norway,Ukraine,UEFA,Unknown,1799.7997163859443,1672.025713782937,Oslo,Norway,0,3,0.0,1.0,127.77400260300738
2000-10-11,Netherlands,Portugal,UEFA,UEFA,1997.7237255445157,1938.6241995892592,Rotterdam,Netherlands,0,3,0.0,2.0,59.09952595525647
2000-10-11,Moldova,North Macedonia,Unknown,Unknown,1397.766585971579,1505.820759599626,Chișinău,Moldova,0,3,0.0,0.0,-108.05417362804701
2000-10-11,Malta,Czech Republic,Unknown,UEFA,1175.0241890475147,1896.21812165525,Attard,Malta,0,3,0.0,0.0,-721.1939326077352
2000-10-11,Italy,Georgia,Unknown,Unknown,1979.7253656291837,1525.4215387012898,Ancona,Italy,0,3,2.0,0.0,454.30382692789385
2000-10-11,Republic of Ireland,Estonia,Unknown,Unknown,1763.7042745766714,1379.6312674724795,Dublin,Republic of Ireland,0,3,2.0,0.0,384.0730071041919
2000-10-11,Iceland,Northern Ireland,Unknown,Unknown,1594.1528355537046,1505.4497300047524,Reykjavík,Iceland,0,3,1.0,0.0,88.70310554895218
2000-10-11,Finland,England,Unknown,UEFA,1593.2651282892814,1833.3623531613853,Helsinki,Finland,0,3,0.0,0.0,-240.09722487210388
2000-10-11,Denmark,Bulgaria,Unknown,Unknown,1790.2615738523602,1624.2909459051014,Copenhagen,Denmark,0,3,1.0,1.0,165.9706279472589
2000-10-11,Croatia,Scotland,UEFA,UEFA,1865.0796235666571,1736.404611081418,Zagreb,Croatia,0,3,1.0,1.0,128.67501248523922
2000-10-11,Belarus,Armenia,Unknown,Unknown,1404.7808070952044,1439.7685640614652,Minsk,Belarus,0,3,2.0,1.0,-34.987756966260804
2000-10-11,Azerbaijan,Turkey,Unknown,UEFA,1277.3838822244293,1728.6012232789674,Baku,Azerbaijan,0,3,0.0,1.0,-451.2173410545381
2000-10-11,Austria,Spain,UEFA,UEFA,1694.276925192317,1941.5202449555495,Vienna,Austria,0,3,1.0,1.0,-247.24331976323242
2000-10-11,Albania,Greece,Unknown,Unknown,1418.01997687409,1734.7574582128248,Tirana,Albania,0,3,2.0,0.0,-316.7374813387348
2000-10-11,Israel,Bosnia and Herzegovina,Unknown,UEFA,1627.4844976697009,1532.5305585260728,Ramat Gan,Israel,0,3,3.0,1.0,94.95393914362808
2000-10-12,Lebanon,Iran,Unknown,AFC,1501.828313481661,1780.4592120684392,Beirut,Lebanon,0,4,0.0,4.0,-278.63089858677813
2000-10-12,Iraq,Thailand,AFC,Unknown,1729.5002470565942,1591.3574496186466,Tripoli,Lebanon,1,4,2.0,0.0,138.1427974379476
2000-10-13,South Korea,China PR,AFC,Unknown,1799.6472977207798,1758.3714405976932,Tripoli,Lebanon,1,4,2.0,2.0,41.27585712308655
2000-10-13,Kuwait,Indonesia,Unknown,Unknown,1720.2454504273785,1534.3276770286077,Tripoli,Lebanon,1,4,0.0,0.0,185.9177733987708
2000-10-14,Qatar,Uzbekistan,AFC,AFC,1616.9343925399753,1627.7987033990498,Sidon,Lebanon,1,4,1.0,1.0,-10.864310859074521
2000-10-14,Saudi Arabia,Japan,AFC,AFC,1740.1273853649234,1680.4984042465928,Sidon,Lebanon,1,4,1.0,4.0,59.62898111833056
2000-10-15,Iran,Thailand,AFC,Unknown,1805.1545828544752,1568.0286809222316,Beirut,Lebanon,1,4,1.0,1.0,237.12590193224355
2000-10-15,Lebanon,Iraq,Unknown,AFC,1477.132942695625,1752.8290157530091,Beirut,Lebanon,0,4,2.0,2.0,-275.6960730573842
2000-10-16,South Korea,Kuwait,AFC,Unknown,1796.6911554421552,1708.013429814762,Tripoli,Lebanon,1,4,0.0,1.0,88.6777256273931
2000-10-16,China PR,Indonesia,Unknown,Unknown,1761.3275828763178,1546.559697641224,Tripoli,Lebanon,1,4,4.0,0.0,214.7678852350939
2000-10-17,Japan,Uzbekistan,AFC,AFC,1731.6841767815165,1627.0172080940015,Sidon,Lebanon,1,4,8.0,1.0,104.66696868751501
2000-10-17,Saudi Arabia,Qatar,AFC,AFC,1688.94161283,1617.7158878450234,Sidon,Lebanon,1,4,0.0,0.0,71.22572498497652
2000-10-18,Iran,Iraq,AFC,AFC,1790.3259745046298,1741.164432002019,Sidon,Lebanon,1,4,1.0,0.0,49.1615425026107
2000-10-18,Lebanon,Thailand,Unknown,Unknown,1488.7975264466147,1582.8572892720772,Beirut,Lebanon,0,4,1.0,1.0,-94.05976282546249
2000-10-19,China PR,Kuwait,Unknown,Unknown,1782.4288422976138,1739.259262430459,Tripoli,Lebanon,1,4,0.0,0.0,43.16957986715465
2000-10-19,South Korea,Indonesia,AFC,Unknown,1765.445322826458,1525.458438219928,Beirut,Lebanon,1,4,3.0,0.0,239.9868846065301
2000-10-20,Japan,Qatar,AFC,AFC,1771.4832243284989,1622.7703804749674,Beirut,Lebanon,1,4,1.0,1.0,148.71284385353147
2000-10-20,Saudi Arabia,Uzbekistan,AFC,AFC,1683.887120200056,1587.2181605470191,Sidon,Lebanon,1,4,5.0,0.0,96.66895965303684
2000-10-23,China PR,Qatar,Unknown,AFC,1779.3384288357497,1632.86222081737,Sidon,Lebanon,1,4,3.0,1.0,146.4762080183798
2000-10-23,Iran,South Korea,AFC,AFC,1811.811938323868,1783.0128836147346,Tripoli,Lebanon,1,4,1.0,2.0,28.799054709133316
2000-10-24,Japan,Iraq,AFC,AFC,1761.3913839860963,1719.678468182781,Beirut,Lebanon,1,4,4.0,1.0,41.712915803315354
2000-10-24,Kuwait,Saudi Arabia,Unknown,AFC,1742.3496758923236,1720.3235535706513,Beirut,Lebanon,1,4,2.0,3.0,22.026122321672347
2000-10-26,South Korea,Saudi Arabia,AFC,AFC,1810.08040915588,1746.906340588813,Beirut,Lebanon,1,4,1.0,2.0,63.174068567067025
2000-10-26,China PR,Japan,Unknown,AFC,1801.9032622634932,1799.9138770325826,Beirut,Lebanon,1,4,2.0,3.0,1.9893852309105569
2000-10-29,China PR,South Korea,Unknown,AFC,1776.760116053611,1780.5841128175002,Beirut,Lebanon,1,4,0.0,1.0,-3.8239967638892267
2000-10-29,Japan,Saudi Arabia,AFC,AFC,1825.0570232424648,1776.4026369271926,Beirut,Lebanon,1,4,1.0,0.0,48.65438631527218
2000-11-05,Vietnam,Malaysia,Unknown,Unknown,1414.97166773944,1378.4210763600092,Songkhla,Thailand,1,2,0.0,0.0,36.55059137943067
2000-11-05,Singapore,Cambodia,Unknown,Unknown,1432.793736613599,1100.6210092074532,Songkhla,Thailand,1,2,1.0,0.0,332.1727274061459
2000-11-06,Thailand,Myanmar,Unknown,Unknown,1583.2846820516606,1337.9785271226738,Chiang Mai,Thailand,0,2,3.0,1.0,245.30615492898687
2000-11-06,Indonesia,Philippines,Unknown,Unknown,1498.3322325056831,975.2877973516296,Chiang Mai,Thailand,1,2,3.0,0.0,523.0444351540535
2000-11-07,Cambodia,Vietnam,Unknown,Unknown,1096.758790205084,1413.3994476437356,Songkhla,Thailand,1,2,0.0,6.0,-316.6406574386515
2000-11-07,Laos,Malaysia,Unknown,Unknown,1186.214359767498,1379.9932964557136,Songkhla,Thailand,1,2,0.0,5.0,-193.77893668821548
2000-11-08,Myanmar,Philippines,Unknown,Unknown,1332.5562093035128,972.8236308424596,Chiang Mai,Thailand,1,2,3.0,0.0,359.7325784610532
2000-11-09,Malaysia,Cambodia,Unknown,Unknown,1394.8043223245957,1087.8907444747754,Songkhla,Thailand,1,2,3.0,2.0,306.9135778498203
2000-11-09,Singapore,Laos,Unknown,Unknown,1436.6559556159689,1171.403333898616,Songkhla,Thailand,1,2,3.0,0.0,265.2526217173529
2000-11-10,Thailand,Indonesia,Unknown,Unknown,1588.7069998708216,1500.796399014853,Chiang Mai,Thailand,0,2,4.0,1.0,87.9106008559686
2000-11-11,Cambodia,Laos,Unknown,Unknown,1083.5122853476485,1162.034958900556,Songkhla,Thailand,1,2,3.0,0.0,-78.52267355290746
2000-11-11,Vietnam,Singapore,Unknown,Unknown,1422.267493374044,1446.0243306140287,Songkhla,Thailand,1,2,1.0,0.0,-23.756837239984634
2000-11-12,Thailand,Philippines,Unknown,Unknown,1601.999179408727,966.9452717924812,Chiang Mai,Thailand,0,2,2.0,0.0,635.0539076162459
2000-11-12,Myanmar,Indonesia,Unknown,Unknown,1338.4345683534914,1487.5042194769476,Chiang Mai,Thailand,1,2,0.0,5.0,-149.0696511234562
2000-11-13,Malaysia,Singapore,Unknown,Unknown,1399.1827814517226,1430.0002610197878,Songkhla,Thailand,1,2,1.0,0.0,-30.81747956806521
2000-11-13,Laos,Vietnam,Unknown,Unknown,1129.9512797072175,1438.291562968285,Songkhla,Thailand,1,2,0.0,5.0,-308.3402832610675
2000-11-14,Saint Vincent and the Grenadines,Honduras,Unknown,Unknown,1419.002573134143,1759.856638379532,Kingstown,Saint Vincent and the Grenadines,0,3,0.0,7.0,-340.85406524538894
2000-11-15,San Marino,Latvia,Unknown,Unknown,1108.4309913423594,1408.5001432582856,Serravalle,San Marino,0,3,0.0,1.0,-300.0691519159261
2000-11-15,Venezuela,Ecuador,Unknown,CONMEBOL,1382.8678686243652,1667.7001827787858,Maracaibo,Venezuela,0,3,1.0,2.0,-284.8323141544206
2000-11-15,Trinidad and Tobago,Panama,Unknown,CONCACAF,1727.0237119678648,1454.1086852062444,Port of Spain,Trinidad and Tobago,0,3,1.0,0.0,272.9150267616203
2000-11-15,Paraguay,Peru,CONMEBOL,Unknown,1837.4931802515523,1659.47073943043,Asunción,Paraguay,0,3,5.0,1.0,178.02244082112225
2000-11-15,Guatemala,Costa Rica,Unknown,Unknown,1615.481143686313,1661.48210027421,Mazatenango,Guatemala,0,3,2.0,1.0,-46.00095658789701
2000-11-15,El Salvador,Jamaica,Unknown,Unknown,1513.0363657506382,1662.779536858305,San Salvador,El Salvador,0,3,2.0,0.0,-149.74317110766674
2000-11-15,Cyprus,Andorra,Unknown,Unknown,1506.1022925034813,1234.4500032536162,Limassol,Cyprus,0,3,5.0,0.0,271.65228924986513
2000-11-15,Chile,Argentina,Unknown,CONMEBOL,1721.038398209588,1947.712886159385,Santiago,Chile,0,3,0.0,2.0,-226.67448794979714
2000-11-15,Canada,Mexico,CONCACAF,CONCACAF,1670.1462158702736,1872.23893398139,Toronto,Canada,0,3,0.0,0.0,-202.09271811111626
2000-11-15,Brazil,Colombia,CONMEBOL,CONMEBOL,2008.3736141577597,1756.355688624824,São Paulo,Brazil,0,3,1.0,0.0,252.01792553293558
2000-11-15,Bolivia,Uruguay,Unknown,CONMEBOL,1586.9725257039104,1732.994786115208,La Paz,Bolivia,0,3,0.0,0.0,-146.02226041129757
2000-11-15,Barbados,United States,Unknown,CONCACAF,1449.3620863496435,1815.294771624114,Bridgetown,Barbados,0,3,0.0,4.0,-365.9326852744705
2000-11-16,Vietnam,Indonesia,Unknown,Unknown,1446.9872374588356,1505.368232980784,Bangkok,Thailand,1,2,2.0,3.0,-58.38099552194831
2000-11-16,Thailand,Malaysia,Unknown,Unknown,1602.6438107610782,1415.5098006415417,Bangkok,Thailand,0,2,2.0,0.0,187.13401011953647
2000-11-18,Thailand,Indonesia,Unknown,Unknown,1609.876237666034,1517.8711804563775,Bangkok,Thailand,0,2,4.0,1.0,92.00505720965657
2000-11-18,Uganda,Ethiopia,Unknown,Unknown,1491.9623022293513,1413.2515021409056,Kampala,Uganda,0,2,2.0,2.0,78.7108000884457
2000-11-18,Vietnam,Malaysia,Unknown,Unknown,1434.484289983242,1408.2773737365856,Bangkok,Thailand,1,2,0.0,3.0,26.20691624665642
2000-11-19,Djibouti,Somalia,Unknown,Unknown,1240.270629913991,1253.1244530448178,Kampala,Uganda,1,2,0.0,0.0,-12.853823130826868
2000-11-19,Ivory Coast,Libya,CAF,Unknown,1676.8762182596934,1507.6215063406478,Abidjan,Ivory Coast,0,3,2.0,1.0,169.25471191904558
2000-11-20,Uganda,Burundi,Unknown,Unknown,1484.8621438682148,1541.7819237830606,Kampala,Uganda,0,2,2.0,1.0,-56.919779914845776
2000-11-21,Somalia,Ethiopia,Unknown,Unknown,1252.5697619411612,1420.351660502042,Kampala,Uganda,1,2,1.0,2.0,-167.7818985608808
2000-11-22,Kenya,Rwanda,Unknown,Unknown,1478.8754381244771,1483.4453782817588,Mbale,Uganda,1,2,1.0,2.0,-4.569940157281735
2000-11-23,Djibouti,Burundi,Unknown,Unknown,1240.8253210176474,1528.632372721418,Kampala,Uganda,1,2,2.0,4.0,-287.80705170377064
2000-11-23,Uganda,Somalia,Unknown,Unknown,1498.0116949298574,1244.2983898729642,Kampala,Uganda,0,2,6.0,0.0,253.7133050568932
2000-11-24,Iran,Guam,AFC,Unknown,1784.744412782723,1212.283353220109,Tabriz,Iran,0,3,19.0,0.0,572.4610595626141
2000-11-25,Eritrea,Rwanda,Unknown,Unknown,1413.247257141374,1498.2480894827663,Mbale,Uganda,1,2,1.0,1.0,-85.00083234139242
2000-11-25,Ethiopia,Djibouti,Unknown,Unknown,1428.623032570239,1233.6163805516087,Kampala,Uganda,1,2,4.0,2.0,195.00665201863035
2000-11-26,Tajikistan,Guam,Unknown,Unknown,1534.982570801243,1209.2215169778756,Tabriz,Iran,1,3,16.0,0.0,325.7610538233673
2000-11-27,Ethiopia,Burundi,Unknown,Unknown,1439.672281468043,1535.8413131874568,Kampala,Uganda,1,2,1.0,0.0,-96.16903171941385
2000-11-27,Uganda,Djibouti,Unknown,Unknown,1505.372309825646,1222.5671316538048,Kampala,Uganda,0,2,7.0,0.0,282.80517817184113
2000-11-28,Iran,Tajikistan,AFC,Unknown,1787.8062490249563,1552.9291426820864,Tabriz,Iran,0,3,2.0,0.0,234.87710634286987
2000-11-29,Uganda,Rwanda,Unknown,Unknown,1512.0836551654857,1494.649814844221,Kampala,Uganda,0,2,3.0,1.0,17.433840321264597
2000-12-16,South Africa,Liberia,CAF,Unknown,1733.570147758179,1530.358729852413,Johannesburg,South Africa,0,3,2.0,1.0,203.21141790576598
2001-01-06,Costa Rica,Guatemala,Unknown,Unknown,1644.5657455506496,1632.3974984098736,Miami,United States,1,3,5.0,2.0,12.168247140775975
2001-01-11,Romania,Jordan,Unknown,AFC,1804.623172878468,1529.5911210196357,Margao,India,1,1,0.0,1.0,275.03205185883235
2001-01-12,Algeria,Burundi,CAF,Unknown,1627.1444399560737,1516.7922463179823,Algiers,Algeria,0,3,2.0,1.0,110.35219363809142
2001-01-12,Bosnia and Herzegovina,Bangladesh,UEFA,Unknown,1517.7948536781976,1238.5645353889406,Kochi,India,1,1,2.0,0.0,279.23031828925696
2001-01-12,Uzbekistan,Bahrain,AFC,Unknown,1550.7817271764238,1438.322634274917,Calcutta,India,1,1,5.0,0.0,112.45909290150689
2001-01-13,Mauritius,South Africa,Unknown,CAF,1370.4723501160595,1739.5151533627572,Mauritius,Mauritius,0,3,1.0,1.0,-369.04280324669776
2001-01-13,Uganda,Senegal,Unknown,CAF,1527.2555787400015,1566.4351791494582,Kampala,Uganda,0,3,1.0,1.0,-39.179600409456725
2001-01-13,Tunisia,Morocco,CAF,CAF,1709.27490561513,1699.947707546103,Tunis,Tunisia,0,3,0.0,1.0,9.327198069026963
2001-01-13,Nigeria,Zambia,Unknown,Unknown,1746.8048861449508,1551.7231068147055,Lagos,Nigeria,0,3,1.0,0.0,195.08177933024535
2001-01-13,Burkina Faso,Angola,Unknown,Unknown,1536.4818063295058,1569.130745651623,Ouagadougou,Burkina Faso,0,3,1.0,0.0,-32.64893932211726
2001-01-13,Kenya,Gabon,Unknown,Unknown,1474.1301745861806,1550.2723476474987,Nairobi,Kenya,0,3,2.0,1.0,-76.14217306131809
2001-01-13,India,Iceland,Unknown,Unknown,1317.361643168452,1599.9285114820448,Kochi,India,0,1,0.0,3.0,-282.56686831359275
2001-01-13,Namibia,Madagascar,Unknown,Unknown,1411.6623531212051,1611.2112496039897,Windhoek,Namibia,0,3,2.0,2.0,-199.54889648278458
2001-01-14,Serbia,Bosnia and Herzegovina,Unknown,UEFA,1829.8277105969507,1522.8034386982506,Kochi,India,1,1,1.0,1.0,307.02427189870014
2001-01-14,Romania,Hong Kong,Unknown,Unknown,1788.029994873768,1349.278925158275,Margao,India,1,1,4.0,2.0,438.75106971549303
2001-01-14,Zimbabwe,Lesotho,Unknown,Unknown,1587.4433306096898,1314.1777900090606,Bulawayo,Zimbabwe,0,3,1.0,2.0,273.26554060062927
2001-01-14,Egypt,Libya,CAF,Unknown,1771.4456262270678,1508.063222181148,Cairo,Egypt,0,3,4.0,0.0,263.3824040459199
2001-01-14,DR Congo,Ghana,CAF,CAF,1570.22801425382,1609.6897935876743,Kinshasa,DR Congo,0,3,2.0,1.0,-39.46177933385434
2001-01-14,Liberia,Congo,Unknown,Unknown,1524.4137242478348,1553.084631264114,Monrovia,Liberia,0,3,5.0,1.0,-28.670907016279216
2001-01-15,Chile,Bahrain,Unknown,Unknown,1701.516139903683,1424.5793055444597,Calcutta,India,1,1,2.0,0.0,276.93683435922344
2001-01-16,Hong Kong,Jordan,Unknown,AFC,1347.0565497158575,1546.1842990243354,Margao,India,1,1,0.0,2.0,-199.12774930847786
2001-01-16,Bangladesh,Serbia,Unknown,Unknown,1233.5559503688876,1822.7450951819128,Kochi,India,1,1,1.0,4.0,-589.1891448130252
2001-01-17,Chile,Uzbekistan,Unknown,AFC,1706.580052737632,1564.525055906881,Calcutta,India,1,1,2.0,0.0,142.05499683075095
2001-01-17,China PR,Egypt,Unknown,CAF,1752.0352636290263,1779.6878744955052,Tehran,Iran,1,1,0.0,0.0,-27.65261086647888
2001-01-19,Iran,China PR,AFC,Unknown,1795.4265210184346,1752.8294933964123,Tehran,Iran,0,1,4.0,0.0,42.597027622022324
2001-01-20,Chile,Iceland,Unknown,Unknown,1715.7673972678376,1608.9950779455278,Calcutta,India,1,1,2.0,0.0,106.77231932230984
2001-01-20,Ivory Coast,Sudan,CAF,Unknown,1683.879930614226,1444.3291744756264,Bouaké,Ivory Coast,0,3,2.0,0.0,239.55075613859958
2001-01-20,Serbia,Romania,Unknown,Unknown,1823.8846108571445,1790.2523703161853,Margao,India,1,1,2.0,0.0,33.632240540959174
2001-01-22,Bosnia and Herzegovina,Chile,UEFA,Unknown,1529.8860541132888,1726.297503988717,Calcutta,India,1,1,1.0,0.0,-196.41144987542816
2001-01-23,Serbia,Japan,Unknown,AFC,1837.437108765864,1842.722885424654,Calcutta,India,1,1,1.0,0.0,-5.285776658789928
2001-01-24,South Korea,Norway,AFC,UEFA,1809.1648460083495,1768.2913443453897,So Kon Po,Hong Kong,1,1,2.0,3.0,40.873501662959825
2001-01-25,Bosnia and Herzegovina,Serbia,UEFA,Unknown,1545.0051761607886,1847.5892339110133,Calcutta,India,1,1,0.0,2.0,-302.5840577502247
2001-01-26,Algeria,Namibia,CAF,Unknown,1636.3262229592412,1417.2410145652773,Algiers,Algeria,0,3,1.0,0.0,219.08520839396397
2001-01-27,South Africa,Burkina Faso,CAF,Unknown,1726.525916055087,1531.8759386684496,Rustenburg,South Africa,0,3,1.0,0.0,194.64997738663737
2001-01-27,Nigeria,Sudan,Unknown,Unknown,1752.9906716296928,1436.886089536319,Port Harcourt,Nigeria,0,3,3.0,0.0,316.10458209337366
2001-01-27,South Korea,Paraguay,AFC,CONMEBOL,1797.9938094545762,1850.0873384376875,So Kon Po,Hong Kong,1,1,1.0,1.0,-52.093528983111355
2001-01-28,Togo,Cameroon,Unknown,Unknown,1537.8465105087655,1818.6498446459057,Lomé,Togo,0,3,0.0,2.0,-280.80333413714015
2001-01-28,Madagascar,Ivory Coast,Unknown,CAF,1605.6325881599178,1691.3230155535332,Antananarivo,Madagascar,0,3,1.0,3.0,-85.69042739361544
2001-01-28,Ghana,Liberia,CAF,Unknown,1593.1398092870545,1554.3212851147848,Accra,Ghana,0,3,1.0,3.0,38.81852417226969
2001-01-28,Congo,Tunisia,Unknown,CAF,1523.177070397164,1683.1813325252094,Pointe-Noire,Congo,0,3,1.0,2.0,-160.0042621280454
2001-01-28,Angola,Libya,Unknown,Unknown,1552.9599388896063,1499.8209739127108,Luanda,Angola,0,3,3.0,1.0,53.13896497689552
2001-01-28,Egypt,Morocco,CAF,CAF,1781.5740528774984,1726.0412806360234,Cairo,Egypt,0,3,0.0,0.0,55.53277224147496
